Shimmer1	Shimmer1	Shimmer1	Shimmer1
Timestamp	Accelerometer X	Accelerometer Y	Accelerometer Z
CAL	CAL	CAL	CAL
mSecs	m/(sec^2)	m/(sec^2)	m/(sec^2)
2885105,530	0,822	-1,030	5,406
2885110,413	0,911	-0,970	5,406
2885115,295	0,782	-1,079	5,406
2885120,178	0,871	-1,000	5,624
2885125,061	0,931	-1,188	5,525
2885129,944	2,287	-0,653	5,317
2885134,827	0,495	-1,218	5,495
2885139,709	0,782	-0,871	5,337
2885144,592	0,396	-1,198	5,446
2885149,475	0,832	-0,861	5,366
2885154,358	0,842	-0,950	5,455
2885159,241	0,931	-1,040	5,416
2885164,124	0,832	-1,099	5,337
2885169,006	0,762	-1,000	5,356
2885173,889	0,703	-1,030	5,396
2885178,772	0,960	-1,000	5,554
2885183,655	0,881	-1,208	5,584
2885188,538	0,851	-1,099	5,475
2885193,420	0,842	-1,079	5,337
2885198,303	0,822	-1,000	5,644
2885203,186	0,822	-0,941	5,238
2885208,069	0,743	-1,109	5,436
2885212,952	0,851	-1,109	5,505
2885217,834	0,782	-0,960	5,485
2885222,717	0,812	-0,941	5,426
2885227,600	0,941	-1,050	5,426
2885232,483	1,000	-1,139	5,515
2885237,366	0,743	-1,030	5,614
2885242,249	0,713	-1,050	5,376
2885247,131	0,733	-1,040	5,426
2885252,014	0,901	-1,059	5,337
2885256,897	0,822	-1,099	5,366
2885261,780	0,950	-1,020	5,386
2885266,663	0,832	-1,099	5,525
2885271,545	0,970	-0,990	5,475
2885276,428	0,743	-1,010	5,574
2885281,311	0,723	-0,950	5,465
2885286,194	0,752	-1,020	5,455
2885291,077	0,802	-0,950	5,495
2885295,959	0,792	-1,020	5,287
2885300,842	0,812	-0,921	5,347
2885305,725	0,842	-1,050	5,307
2885310,608	0,851	-0,891	5,485
2885315,491	0,822	-1,050	5,416
2885320,374	0,881	-1,119	5,356
2885325,256	0,891	-0,990	5,545
2885330,139	0,822	-1,158	5,545
2885335,022	0,891	-1,000	5,267
2885339,905	0,881	-1,020	5,505
2885344,788	0,950	-1,000	5,515
2885349,670	0,861	-1,089	5,317
2885354,553	0,832	-1,059	5,465
2885359,436	0,782	-1,059	5,515
2885364,319	0,921	-1,040	5,426
2885369,202	0,802	-1,178	5,535
2885374,084	0,792	-1,089	5,347
2885378,967	0,802	-0,901	5,307
2885383,850	0,871	-1,158	5,297
2885388,733	0,911	-1,030	5,515
2885393,616	0,871	-0,941	5,426
2885398,499	0,782	-1,050	5,396
2885403,381	0,713	-1,030	5,465
2885408,264	0,832	-1,020	5,327
2885413,147	0,782	-1,040	5,475
2885418,030	0,851	-1,020	5,436
2885422,913	0,891	-0,950	5,554
2885427,795	0,772	-0,970	5,455
2885432,678	0,832	-1,010	5,406
2885437,561	0,891	-1,010	5,337
2885442,444	0,881	-1,040	5,554
2885447,327	0,871	-0,980	5,426
2885452,209	0,861	-1,099	5,535
2885457,092	0,683	-0,881	5,455
2885461,975	0,673	-1,188	5,386
2885466,858	0,792	-1,079	5,396
2885471,741	0,960	-0,901	5,446
2885476,624	0,782	-1,020	5,515
2885481,506	0,891	-0,950	5,287
2885486,389	0,802	-1,149	5,505
2885491,272	0,782	-0,901	5,535
2885496,155	0,891	-1,020	5,564
2885501,038	0,782	-1,050	5,366
2885505,920	0,802	-1,079	5,634
2885510,803	0,842	-0,990	5,436
2885515,686	0,832	-1,129	5,594
2885520,569	0,842	-1,040	5,406
2885525,452	0,881	-0,990	5,515
2885530,334	0,891	-1,020	5,495
2885535,217	0,772	-1,059	5,475
2885540,100	0,723	-0,950	5,416
2885544,983	0,743	-1,089	5,495
2885549,866	0,871	-1,069	5,455
2885554,749	0,842	-1,020	5,376
2885559,631	0,792	-1,109	5,465
2885564,514	0,772	-1,069	5,475
2885569,397	0,812	-1,059	5,525
2885574,280	0,762	-1,010	5,416
2885579,163	0,891	-0,950	5,446
2885584,045	0,743	-1,050	5,386
2885588,928	0,743	-1,050	5,386
2885593,811	0,822	-1,050	5,515
2885598,694	0,851	-1,079	5,376
2885603,577	0,792	-1,119	5,535
2885608,459	0,762	-1,059	5,396
2885613,342	0,881	-0,911	5,515
2885618,225	0,723	-1,020	5,327
2885623,108	0,832	-1,000	5,564
2885627,991	0,723	-0,950	5,465
2885632,874	0,871	-1,030	5,317
2885637,756	0,881	-1,129	5,545
2885642,639	0,812	-1,059	5,426
2885647,522	0,891	-1,119	5,545
2885652,405	0,713	-1,050	5,396
2885657,288	0,822	-0,950	5,416
2885662,170	0,762	-0,970	5,446
2885667,053	0,901	-0,921	5,396
2885671,936	0,752	-1,059	5,386
2885676,819	0,772	-1,000	5,485
2885681,702	0,950	-0,990	5,396
2885686,584	0,842	-1,079	5,455
2885691,467	0,871	-1,010	5,446
2885696,350	0,743	-1,129	5,525
2885701,233	0,802	-0,970	5,485
2885706,116	0,723	-0,861	5,485
2885710,999	0,733	-0,950	5,347
2885715,881	0,743	-1,030	5,465
2885720,764	0,861	-0,980	5,465
2885725,647	0,901	-1,040	5,465
2885730,530	0,891	-0,960	5,396
2885735,413	0,693	-0,941	5,406
2885740,295	0,921	-1,040	5,406
2885745,178	0,842	-1,099	5,455
2885750,061	1,030	-0,822	5,416
2885754,944	0,851	-1,040	5,307
2885759,827	0,881	-1,059	5,584
2885764,709	0,792	-1,089	5,584
2885769,592	0,881	-1,000	5,327
2885774,475	0,941	-0,861	5,505
2885779,358	0,832	-0,990	5,446
2885784,241	0,812	-1,010	5,485
2885789,124	0,802	-1,010	5,366
2885794,006	0,802	-1,050	5,465
2885798,889	0,733	-1,119	5,396
2885803,772	0,921	-0,931	5,396
2885808,655	0,782	-0,950	5,446
2885813,538	0,822	-1,010	5,535
2885818,420	0,881	-1,040	5,416
2885823,303	0,851	-1,139	5,465
2885828,186	0,812	-0,911	5,406
2885833,069	0,752	-0,950	5,396
2885837,952	0,802	-1,218	5,604
2885842,834	0,762	-0,970	5,376
2885847,717	0,752	-1,119	5,426
2885852,600	0,772	-1,069	5,446
2885857,483	0,881	-1,059	5,584
2885862,366	0,881	-0,901	5,386
2885867,249	0,871	-1,010	5,416
2885872,131	0,802	-1,069	5,366
2885877,014	0,911	-1,030	5,426
2885881,897	0,832	-0,980	5,317
2885886,780	0,861	-1,069	5,505
2885891,663	0,901	-1,089	5,426
2885896,545	0,931	-1,069	5,396
2885901,428	0,861	-0,980	5,386
2885906,311	0,812	-0,941	5,475
2885911,194	0,842	-1,000	5,475
2885916,077	0,842	-1,238	5,465
2885920,959	0,871	-0,911	5,376
2885925,842	0,733	-1,010	5,366
2885930,725	0,871	-0,950	5,475
2885935,608	0,802	-0,970	5,347
2885940,491	0,960	-1,129	5,337
2885945,374	0,822	-1,050	5,307
2885950,256	0,822	-1,109	5,485
2885955,139	0,842	-1,010	5,436
2885960,022	0,703	-1,050	5,446
2885964,905	0,802	-0,970	5,495
2885969,788	0,703	-1,089	5,366
2885974,670	0,792	-0,931	5,317
2885979,553	0,733	-0,950	5,475
2885984,436	0,683	-1,010	5,426
2885989,319	0,891	-1,119	5,455
2885994,202	0,931	-0,960	5,475
2885999,084	0,812	-0,911	5,485
2886003,967	0,802	-0,851	5,525
2886008,850	0,723	-1,079	5,624
2886013,733	0,861	-0,921	5,446
2886018,616	0,931	-1,050	5,455
2886023,499	0,792	-1,119	5,337
2886028,381	0,792	-1,020	5,485
2886033,264	0,832	-1,059	5,535
2886038,147	0,911	-0,990	5,455
2886043,030	0,802	-1,000	5,624
2886047,913	0,881	-1,040	5,317
2886052,795	0,931	-0,970	5,455
2886057,678	0,802	-0,970	5,465
2886062,561	0,960	-1,050	5,376
2886067,444	0,723	-1,000	5,554
2886072,327	0,822	-1,119	5,416
2886077,209	0,743	-1,089	5,525
2886082,092	0,812	-1,069	5,545
2886086,975	0,871	-0,990	5,515
2886091,858	0,970	-1,010	5,535
2886096,741	0,931	-1,158	5,426
2886101,624	0,653	-1,079	5,396
2886106,506	0,851	-0,901	5,446
2886111,389	0,762	-1,040	5,317
2886116,272	0,782	-1,030	5,495
2886121,155	0,832	-0,990	5,337
2886126,038	0,782	-0,901	5,406
2886130,920	0,861	-1,020	5,396
2886135,803	0,792	-1,020	5,505
2886140,686	0,772	-1,059	5,396
2886145,569	0,762	-1,059	5,416
2886150,452	0,802	-0,921	5,327
2886155,334	0,911	-1,069	5,406
2886160,217	0,832	-1,050	5,515
2886165,100	0,634	-0,950	5,594
2886169,983	0,901	-1,010	5,545
2886174,866	0,832	-1,129	5,416
2886179,749	0,861	-1,050	5,485
2886184,631	0,782	-1,109	5,554
2886189,514	0,723	-1,050	5,426
2886194,397	0,822	-1,139	5,505
2886199,280	0,822	-1,040	5,337
2886204,163	0,802	-0,960	5,465
2886209,045	0,812	-1,109	5,545
2886213,928	0,713	-0,891	5,465
2886218,811	0,802	-0,931	5,525
2886223,694	0,822	-0,871	5,525
2886228,577	0,861	-1,010	5,406
2886233,459	0,723	-1,050	5,426
2886238,342	0,960	-1,079	5,366
2886243,225	0,752	-1,069	5,455
2886248,108	0,950	-1,059	5,446
2886252,991	0,673	-1,109	5,356
2886257,874	0,703	-0,901	5,525
2886262,756	0,792	-1,129	5,515
2886267,639	0,762	-1,059	5,327
2886272,522	0,891	-1,010	5,465
2886277,405	0,921	-1,010	5,406
2886282,288	0,713	-1,069	5,198
2886287,170	1,050	-0,851	5,436
2886292,053	0,812	-1,149	5,416
2886296,936	0,842	-0,941	5,287
2886301,819	0,881	-1,069	5,386
2886306,702	0,802	-0,901	5,475
2886311,584	0,812	-1,030	5,356
2886316,467	0,891	-1,030	5,465
2886321,350	0,901	-0,960	5,446
2886326,233	0,782	-0,941	5,554
2886331,116	0,851	-1,119	5,416
2886335,999	0,802	-1,010	5,515
2886340,881	0,743	-0,970	5,446
2886345,764	0,802	-1,079	5,366
2886350,647	0,802	-1,168	5,347
2886355,530	0,931	-1,040	5,426
2886360,413	0,842	-0,842	5,396
2886365,295	0,723	-1,000	5,465
2886370,178	0,960	-0,990	5,396
2886375,061	0,604	-0,851	5,624
2886379,944	0,822	-1,050	5,426
2886384,827	0,653	-1,089	5,475
2886389,709	0,851	-1,059	5,267
2886394,592	0,941	-1,030	5,485
2886399,475	0,594	-1,248	5,495
2886404,358	0,931	-1,109	5,436
2886409,241	0,733	-1,000	5,406
2886414,124	0,871	-0,950	5,366
2886419,006	0,762	-1,050	5,465
2886423,889	0,861	-0,950	5,406
2886428,772	0,891	-1,089	5,495
2886433,655	0,871	-1,059	5,347
2886438,538	0,832	-1,069	5,614
2886443,420	0,743	-1,119	5,386
2886448,303	0,782	-1,030	5,396
2886453,186	0,762	-0,871	5,515
2886458,069	0,861	-1,089	5,455
2886462,952	0,871	-1,040	5,406
2886467,834	0,851	-1,040	5,396
2886472,717	0,881	-1,089	5,406
2886477,600	0,832	-0,921	5,446
2886482,483	0,871	-0,911	5,366
2886487,366	0,782	-1,020	5,406
2886492,249	0,782	-1,099	5,416
2886497,131	0,822	-1,079	5,455
2886502,014	0,802	-1,020	5,475
2886506,897	0,693	-0,960	5,416
2886511,780	0,851	-0,990	5,366
2886516,663	0,762	-0,990	5,416
2886521,545	0,881	-0,990	5,515
2886526,428	0,812	-1,208	5,436
2886531,311	0,663	-1,119	5,386
2886536,194	0,921	-1,000	5,337
2886541,077	0,851	-1,030	5,376
2886545,959	0,693	-0,990	5,416
2886550,842	0,950	-1,040	5,465
2886555,725	0,792	-0,960	5,515
2886560,608	0,812	-0,970	5,495
2886565,491	0,743	-0,950	5,386
2886570,374	0,812	-1,099	5,455
2886575,256	0,842	-0,931	5,485
2886580,139	0,743	-1,020	5,386
2886585,022	0,881	-0,990	5,436
2886589,905	0,792	-0,931	5,356
2886594,788	0,743	-1,198	5,574
2886599,670	0,743	-1,010	5,455
2886604,553	0,782	-1,020	5,564
2886609,436	0,941	-0,990	5,267
2886614,319	0,822	-1,089	5,376
2886619,202	0,822	-1,030	5,673
2886624,084	0,752	-1,010	5,545
2886628,967	0,931	-0,990	5,446
2886633,850	0,822	-1,079	5,307
2886638,733	0,861	-1,050	5,396
2886643,616	0,822	-1,257	5,436
2886648,499	0,891	-1,069	5,436
2886653,381	0,792	-1,109	5,416
2886658,264	0,832	-1,050	5,426
2886663,147	0,970	-1,000	5,426
2886668,030	0,911	-1,050	5,436
2886672,913	0,871	-1,010	5,406
2886677,795	0,812	-1,089	5,495
2886682,678	0,881	-1,050	5,416
2886687,561	0,861	-0,980	5,455
2886692,444	0,881	-1,119	5,446
2886697,327	0,901	-1,010	5,416
2886702,209	0,960	-1,020	5,406
2886707,092	0,861	-1,139	5,406
2886711,975	0,881	-1,129	5,406
2886716,858	0,683	-1,020	5,238
2886721,741	0,842	-0,911	5,356
2886726,624	0,792	-1,030	5,525
2886731,506	0,802	-0,950	5,416
2886736,389	0,792	-1,010	5,505
2886741,272	0,723	-1,020	5,455
2886746,155	0,842	-1,020	5,436
2886751,038	0,792	-1,020	5,485
2886755,920	0,644	-1,010	5,426
2886760,803	0,832	-1,139	5,406
2886765,686	0,663	-1,059	5,475
2886770,569	0,723	-1,208	5,366
2886775,452	0,851	-1,030	5,465
2886780,334	0,703	-1,010	5,545
2886785,217	0,762	-1,040	5,426
2886790,100	0,851	-1,059	5,495
2886794,983	0,802	-1,010	5,396
2886799,866	0,822	-0,990	5,307
2886804,749	0,851	-1,129	5,436
2886809,631	0,743	-1,020	5,545
2886814,514	0,851	-0,891	5,485
2886819,397	0,871	-1,010	5,525
2886824,280	0,812	-0,911	5,436
2886829,163	0,842	-0,980	5,436
2886834,045	0,782	-0,990	5,436
2886838,928	0,802	-1,050	5,505
2886843,811	0,723	-0,901	5,426
2886848,694	0,733	-1,040	5,337
2886853,577	0,861	-1,109	5,535
2886858,459	0,752	-0,931	5,455
2886863,342	0,772	-0,950	5,564
2886868,225	0,644	-1,010	5,574
2886873,108	0,822	-1,050	5,505
2886877,991	0,782	-1,109	5,594
2886882,874	0,871	-0,970	5,396
2886887,756	0,822	-1,079	5,396
2886892,639	0,891	-0,990	5,475
2886897,522	0,802	-1,010	5,406
2886902,405	0,861	-0,990	5,465
2886907,288	0,792	-1,050	5,475
2886912,170	1,089	-1,525	5,455
2886917,053	0,752	-1,109	5,446
2886921,936	0,376	-0,347	5,455
2886926,819	0,396	-1,327	5,594
2886931,702	0,099	-0,871	5,455
2886936,584	0,703	-1,030	5,584
2886941,467	1,069	-1,109	5,287
2886946,350	1,327	-1,089	5,327
2886951,233	0,832	-0,941	5,426
2886956,116	0,792	-1,149	5,366
2886960,999	0,970	-1,257	5,564
2886965,881	0,970	-1,337	5,594
2886970,764	1,723	-1,465	5,376
2886975,647	0,644	-0,881	5,604
2886980,530	1,109	-1,248	5,505
2886985,413	1,079	-1,040	5,535
2886990,295	1,158	-1,109	5,366
2886995,178	1,000	-1,149	5,703
2887000,061	0,703	-0,525	5,653
2887004,944	0,455	-0,663	5,970
2887009,827	0,832	-0,653	6,020
2887014,709	0,970	-0,673	6,149
2887019,592	1,267	-0,604	6,188
2887024,475	1,495	-0,772	6,129
2887029,358	1,297	-0,416	6,812
2887034,241	1,109	-0,505	6,941
2887039,124	1,149	-0,842	7,149
2887044,006	0,901	-0,525	7,109
2887048,889	0,752	-0,515	6,733
2887053,772	0,455	-0,723	6,614
2887058,655	-0,436	-3,238	6,990
2887063,538	-0,109	-4,535	8,198
2887068,420	2,257	3,337	9,366
2887073,303	1,347	1,297	9,703
2887078,186	0,297	-1,248	8,248
2887083,069	0,356	-0,990	7,426
2887087,952	0,832	-0,396	6,891
2887092,834	1,059	-0,465	6,168
2887097,717	1,287	-0,871	5,762
2887102,600	1,347	-0,931	5,554
2887107,483	1,366	-0,614	5,416
2887112,366	1,743	-0,782	4,673
2887117,249	2,149	-0,960	4,535
2887122,131	2,693	-1,416	4,525
2887127,014	4,604	-1,168	2,554
2887131,897	3,297	-1,723	3,218
2887136,780	3,248	-2,119	4,287
2887141,663	3,109	-1,950	5,455
2887146,545	3,168	-1,822	5,574
2887151,428	3,446	-2,079	5,574
2887156,311	3,624	-2,149	5,663
2887161,194	3,376	-1,941	6,614
2887166,077	3,416	-1,683	7,079
2887170,959	3,040	-2,238	6,842
2887175,842	3,891	-1,653	5,733
2887180,725	4,139	-1,723	5,089
2887185,608	4,149	-1,554	4,693
2887190,491	4,228	-1,277	5,119
2887195,374	4,525	-1,089	4,881
2887200,256	4,861	-1,149	4,614
2887205,139	5,307	-1,535	3,386
2887210,022	5,208	-1,871	2,455
2887214,905	4,861	-1,802	2,109
2887219,788	4,960	-1,960	1,465
2887224,670	5,376	-1,713	1,713
2887229,553	5,683	-1,297	2,109
2887234,436	5,980	-1,446	2,386
2887239,319	6,198	-1,762	2,644
2887244,202	6,386	-1,762	2,267
2887249,084	6,535	-1,743	2,604
2887253,967	6,861	-1,713	2,426
2887258,850	7,059	-1,772	2,446
2887263,733	6,822	-1,505	5,772
2887268,616	6,921	-1,347	6,792
2887273,499	6,950	-1,218	6,297
2887278,381	7,327	-1,069	4,772
2887283,264	7,842	-1,010	3,762
2887288,147	8,574	-1,366	3,327
2887293,030	9,069	-1,515	3,248
2887297,913	9,020	-1,703	3,228
2887302,795	7,990	-2,703	2,139
2887307,678	8,386	-1,980	1,168
2887312,561	10,653	0,149	0,851
2887317,444	10,198	-1,030	1,743
2887322,327	10,337	-1,990	2,446
2887327,209	9,990	-2,149	1,624
2887332,092	8,703	-2,683	0,505
2887336,975	7,584	-2,911	0,485
2887341,858	7,733	-2,604	0,812
2887346,741	8,525	-2,436	1,119
2887351,624	8,475	-2,950	1,337
2887356,506	8,693	-2,713	0,327
2887361,389	8,693	-2,485	-0,158
2887366,272	8,782	-2,792	-0,069
2887371,155	8,525	-2,743	-0,168
2887376,038	9,673	-2,822	-1,188
2887380,920	9,584	-2,683	-0,515
2887385,803	9,634	-2,881	0,059
2887390,686	9,406	-3,010	0,396
2887395,569	9,921	-3,030	0,693
2887400,452	10,416	-3,168	-0,020
2887405,334	9,198	-2,772	-0,743
2887410,217	9,129	-2,475	-2,198
2887415,100	9,446	-2,178	-2,782
2887419,983	9,248	-2,723	-1,782
2887424,866	9,347	-2,624	-1,446
2887429,749	9,040	-2,871	-1,644
2887434,631	9,950	-2,693	-2,693
2887439,514	9,921	-2,475	-2,832
2887444,397	9,881	-2,604	-2,802
2887449,280	9,911	-2,752	-2,446
2887454,163	9,277	-2,832	-2,089
2887459,045	7,574	-2,505	-1,396
2887463,928	2,723	-1,030	-5,515
2887468,811	3,198	-0,792	-5,129
2887473,694	6,485	-0,564	-4,941
2887478,577	8,881	-1,624	-3,842
2887483,459	10,812	-2,604	-5,079
2887488,342	12,455	-3,436	-4,792
2887493,225	13,416	-5,624	-7,317
2887498,108	13,693	-4,554	-8,683
2887502,991	13,475	-2,960	-10,208
2887507,874	12,267	-2,198	-11,139
2887512,756	10,663	-1,525	-11,287
2887517,639	9,356	-0,990	-10,901
2887522,522	8,317	-0,832	-10,366
2887527,405	7,465	-0,743	-10,208
2887532,288	6,960	-0,792	-9,921
2887537,170	6,921	-0,495	-9,970
2887542,053	7,356	-0,337	-10,248
2887546,936	7,713	-0,505	-10,554
2887551,819	8,327	-1,099	-10,396
2887556,702	8,752	-1,257	-10,188
2887561,584	9,099	-1,515	-10,238
2887566,467	9,347	-1,693	-10,426
2887571,350	9,079	-1,743	-10,406
2887576,233	9,020	-1,851	-10,505
2887581,116	8,921	-1,594	-10,545
2887585,999	8,683	-1,713	-10,545
2887590,881	8,228	-1,465	-10,594
2887595,764	7,614	-1,178	-11,455
2887600,647	7,683	-0,901	-10,950
2887605,530	7,802	-1,020	-10,861
2887610,413	8,119	-1,267	-10,406
2887615,295	8,277	-1,871	-9,990
2887620,178	8,752	-1,733	-10,356
2887625,061	9,168	-1,921	-10,495
2887629,944	9,158	-1,594	-11,614
2887634,827	8,822	-1,891	-11,277
2887639,709	7,931	-0,723	-13,337
2887644,592	5,891	-1,050	-12,644
2887649,475	5,941	-0,733	-12,584
2887654,358	6,584	-1,238	-11,030
2887659,241	8,218	-1,366	-11,693
2887664,124	8,040	-1,941	-11,010
2887669,006	7,495	-1,545	-11,337
2887673,889	7,455	-1,634	-11,238
2887678,772	7,198	-1,376	-11,386
2887683,655	7,020	-1,366	-11,733
2887688,538	7,168	-1,426	-12,030
2887693,420	7,069	-1,347	-12,198
2887698,303	7,297	-1,376	-12,000
2887703,186	5,851	-1,010	-11,416
2887708,069	7,040	-1,604	-11,693
2887712,952	7,079	-1,614	-11,792
2887717,834	7,218	-1,594	-11,743
2887722,717	7,149	-1,703	-11,842
2887727,600	7,366	-1,535	-12,554
2887732,483	7,347	-1,634	-11,941
2887737,366	7,515	-1,624	-12,020
2887742,249	7,604	-1,198	-11,802
2887747,131	6,921	-0,713	-11,307
2887752,014	6,743	-0,901	-11,188
2887756,897	2,267	0,287	-10,020
2887761,780	4,931	-2,525	-10,752
2887766,663	4,267	0,257	-10,396
2887771,545	5,337	-1,267	-9,653
2887776,428	4,426	-1,624	-11,277
2887781,311	4,257	-1,089	-12,426
2887786,194	4,703	-2,069	-12,762
2887791,077	4,030	-2,366	-12,396
2887795,959	3,446	-2,020	-12,198
2887800,842	3,762	-1,931	-12,030
2887805,725	4,109	-1,485	-11,792
2887810,608	4,248	-1,178	-11,535
2887815,491	4,168	-1,158	-11,396
2887820,374	4,109	-0,921	-11,366
2887825,256	4,099	-0,970	-11,733
2887830,139	3,851	-1,366	-12,465
2887835,022	3,663	-1,594	-13,287
2887839,905	3,921	-1,832	-13,782
2887844,788	3,861	-1,822	-14,257
2887849,670	3,693	-1,465	-14,772
2887854,553	3,812	-1,485	-14,673
2887859,436	3,792	-1,386	-14,762
2887864,319	3,782	-1,208	-14,911
2887869,202	4,030	-1,386	-15,050
2887874,084	4,010	-1,208	-14,891
2887878,967	3,822	-1,208	-14,990
2887883,850	3,703	-0,980	-14,812
2887888,733	3,624	-1,030	-14,673
2887893,616	3,564	-0,762	-14,465
2887898,499	3,475	-0,455	-14,218
2887903,381	4,297	-0,010	-13,881
2887908,264	3,970	0,396	-12,168
2887913,147	3,673	0,069	-11,792
2887918,030	3,604	0,158	-11,960
2887922,913	3,386	0,366	-12,356
2887927,795	3,218	0,475	-12,871
2887932,678	-0,059	-3,287	-15,465
2887937,561	0,178	-2,119	-15,931
2887942,444	0,842	-1,505	-15,158
2887947,327	1,327	-1,337	-14,911
2887952,209	1,703	-0,950	-14,337
2887957,092	2,257	-0,505	-13,822
2887961,975	2,792	-0,475	-14,089
2887966,858	3,020	-0,782	-15,109
2887971,741	2,941	-0,871	-15,376
2887976,624	3,079	-0,772	-15,188
2887981,506	2,901	-0,812	-14,792
2887986,389	3,248	-0,653	-14,782
2887991,272	3,257	-0,683	-15,129
2887996,155	2,723	-0,604	-15,436
2888001,038	2,604	-0,287	-14,901
2888005,920	2,752	-0,366	-14,406
2888010,803	2,782	-0,337	-14,149
2888015,686	2,822	-0,257	-14,238
2888020,569	2,752	-0,406	-13,782
2888025,452	2,426	-0,446	-13,426
2888030,334	2,218	-0,564	-13,376
2888035,217	2,030	-0,733	-13,267
2888040,100	1,832	-0,772	-13,426
2888044,983	2,099	-0,901	-13,594
2888049,866	2,208	-0,663	-13,416
2888054,749	2,545	-0,921	-14,822
2888059,631	2,218	-0,941	-13,604
2888064,514	1,881	-0,465	-13,564
2888069,397	2,188	-0,614	-13,515
2888074,280	2,248	-0,653	-13,644
2888079,163	2,198	-0,921	-13,208
2888084,045	2,059	-1,000	-13,218
2888088,928	2,168	-0,525	-13,426
2888093,811	2,446	-1,040	-12,772
2888098,694	2,446	-0,436	-13,396
2888103,577	2,208	-0,842	-13,356
2888108,459	2,277	-0,842	-13,317
2888113,342	2,446	-0,713	-13,129
2888118,225	1,545	-0,396	-16,465
2888123,108	1,881	0,010	-15,881
2888127,991	1,020	-0,158	-16,020
2888132,874	2,248	-0,356	-14,743
2888137,756	2,069	-0,485	-12,990
2888142,639	1,416	-0,604	-13,297
2888147,522	1,950	-0,772	-13,208
2888152,405	1,772	-0,416	-13,594
2888157,288	1,673	-0,198	-13,713
2888162,170	1,614	-0,455	-13,317
2888167,053	1,673	-0,079	-13,634
2888171,936	2,208	-0,990	-13,653
2888176,819	1,822	-0,782	-13,842
2888181,702	1,782	-0,574	-13,584
2888186,584	1,713	-0,525	-13,792
2888191,467	1,782	-0,525	-13,713
2888196,350	1,574	-0,515	-13,673
2888201,233	1,743	-0,465	-13,673
2888206,116	1,624	-0,317	-13,713
2888210,999	1,515	-0,525	-13,931
2888215,881	1,743	-0,238	-13,683
2888220,764	1,673	-0,535	-13,663
2888225,647	1,505	-0,525	-13,564
2888230,530	1,356	-0,495	-13,693
2888235,413	1,198	-0,614	-14,832
2888240,295	1,495	-0,475	-13,822
2888245,178	1,485	-0,515	-13,614
2888250,061	1,436	-0,347	-13,416
2888254,944	1,644	-0,495	-13,545
2888259,827	1,584	-0,663	-13,733
2888264,709	1,416	-0,693	-13,931
2888269,592	1,446	-0,693	-13,525
2888274,475	1,752	-0,564	-13,673
2888279,358	1,663	-0,772	-13,604
2888284,241	1,624	-0,663	-13,703
2888289,124	1,663	-0,624	-13,733
2888294,006	1,653	-0,812	-13,564
2888298,889	1,406	-0,941	-13,574
2888303,772	1,515	-0,614	-13,653
2888308,655	1,802	-0,634	-13,614
2888313,538	1,366	-0,455	-13,386
2888318,420	1,129	-1,089	-13,327
2888323,303	2,050	-0,594	-13,772
2888328,186	1,158	-0,901	-13,515
2888333,069	1,366	-0,733	-13,574
2888337,952	1,505	-0,535	-13,673
2888342,834	1,337	-0,653	-13,713
2888347,717	1,198	-0,772	-13,644
2888352,600	1,356	-0,436	-13,653
2888357,483	1,743	-0,931	-13,772
2888362,366	1,634	-0,693	-13,644
2888367,249	1,436	-0,634	-13,723
2888372,131	1,624	-0,584	-13,545
2888377,014	1,584	-0,574	-13,624
2888381,897	1,614	-0,663	-13,614
2888386,780	1,545	-0,564	-13,634
2888391,663	1,485	-0,545	-13,614
2888396,545	1,525	-0,535	-13,574
2888401,428	1,554	-0,564	-13,584
2888406,311	1,604	-0,663	-13,693
2888411,194	1,426	-0,416	-13,723
2888416,077	1,376	-0,554	-13,663
2888420,959	1,624	-0,653	-13,564
2888425,842	1,416	-0,406	-13,574
2888430,725	1,376	-0,604	-13,762
2888435,608	1,495	-0,594	-13,703
2888440,491	1,792	-0,980	-13,465
2888445,374	1,366	-0,485	-14,059
2888450,256	1,594	-0,545	-13,842
2888455,139	1,545	-0,604	-13,455
2888460,022	1,396	-0,465	-13,574
2888464,905	1,475	-0,604	-13,535
2888469,788	1,604	-0,614	-13,644
2888474,670	1,554	-0,713	-13,584
2888479,553	1,604	-0,574	-13,663
2888484,436	1,495	-0,663	-13,644
2888489,319	1,446	-0,475	-13,693
2888494,202	1,574	-0,574	-13,653
2888499,084	1,495	-0,554	-13,713
2888503,967	1,653	-0,554	-13,436
2888508,850	1,475	-0,475	-13,644
2888513,733	1,327	-0,644	-13,782
2888518,616	1,455	-0,624	-13,624
2888523,499	1,386	-0,455	-13,653
2888528,381	1,465	-0,436	-13,653
2888533,264	1,495	-0,554	-13,713
2888538,147	1,446	-0,663	-13,604
2888543,030	1,525	-0,614	-13,673
2888547,913	1,446	-0,634	-13,515
2888552,795	1,634	-0,564	-13,673
2888557,678	1,515	-0,535	-13,525
2888562,561	1,604	-0,683	-13,584
2888567,444	1,545	-0,505	-13,644
2888572,327	1,624	-0,624	-13,584
2888577,209	1,644	-0,495	-13,535
2888582,092	1,634	-0,535	-13,564
2888586,975	1,505	-0,564	-13,574
2888591,858	1,564	-0,614	-13,584
2888596,741	1,495	-0,693	-13,614
2888601,624	1,663	-0,693	-13,644
2888606,506	1,455	-0,614	-13,574
