Shimmer1	Shimmer1	Shimmer1	Shimmer1
Timestamp	Accelerometer X*	Accelerometer Y*	Accelerometer Z*
uncalibrated	uncalibrated	uncalibrated	uncalibrated
no units	no units	no units	no units
93513538	934	2161	1679
93513698	934	2158	1650
93513858	950	2142	1671
93514018	953	2153	1653
93514178	944	2150	1670
93514338	953	2149	1659
93514498	939	2164	1657
93514658	957	2158	1659
93514818	954	2164	1673
93514978	949	2156	1659
93515138	939	2162	1657
93515298	952	2156	1669
93515458	957	2168	1667
93515618	950	2154	1660
93515778	966	2128	1644
93515938	969	2154	1667
93516098	950	2153	1660
93516258	954	2160	1662
93516418	947	2155	1669
93516578	944	2170	1657
93516738	961	2155	1671
93516898	947	2140	1658
93517058	953	2166	1667
93517218	951	2151	1664
93517378	944	2150	1663
93517538	903	2123	1644
93517698	981	2161	1694
93517858	953	2161	1657
93518018	952	2156	1670
93518178	946	2168	1659
93518338	964	2146	1658
93518498	949	2160	1663
93518658	955	2155	1664
93518818	951	2146	1670
93518978	929	2158	1645
93519138	955	2158	1661
93519298	950	2149	1680
93519458	947	2156	1652
93519618	950	2153	1660
93519778	974	2160	1663
93519938	944	2161	1671
93520098	948	2138	1655
93520258	950	2138	1657
93520418	942	2144	1654
93520578	946	2154	1666
93520738	946	2164	1662
93520898	942	2137	1654
93521058	964	2150	1661
93521218	953	2148	1670
93521378	958	2154	1656
93521538	954	2148	1664
93521698	949	2157	1680
93521858	954	2165	1652
93522018	960	2148	1672
93522178	957	2154	1676
93522338	951	2151	1652
93522498	946	2145	1652
93522658	960	2149	1668
93522818	954	2160	1665
93522978	950	2140	1653
93523138	943	2156	1657
93523298	951	2160	1654
93523458	953	2157	1680
93523618	947	2158	1671
93523778	951	2154	1665
93523938	954	2164	1674
93524098	948	2157	1663
93524258	964	2158	1666
93524418	947	2160	1660
93524578	933	2161	1663
93524738	963	2161	1678
93524898	938	2156	1681
93525058	960	2146	1659
93525218	961	2156	1659
93525378	955	2158	1658
93525538	942	2145	1663
93525698	960	2154	1669
93525858	963	2157	1663
93526018	948	2149	1658
93526178	943	2148	1670
93526338	953	2152	1657
93526498	965	2168	1666
93526658	942	2159	1663
93526818	954	2157	1668
93526978	951	2159	1653
93527138	966	2148	1659
93527298	946	2163	1663
93527458	943	2163	1670
93527618	947	2148	1650
93527778	949	2160	1651
93527938	977	2147	1659
93528098	955	2156	1662
93528258	951	2158	1673
93528418	944	2150	1668
93528578	951	2159	1664
93528738	950	2152	1660
93528898	947	2150	1651
93529058	945	2153	1681
93529218	955	2156	1670
93529378	944	2168	1665
93529538	934	2157	1668
93529698	946	2152	1666
93529858	948	2147	1652
93530018	961	2142	1656
93530178	977	2134	1659
93530338	962	2144	1661
93530498	948	2157	1665
93530658	943	2162	1659
93530818	962	2169	1658
93530978	945	2138	1660
93531138	937	2154	1660
93531298	944	2140	1651
93531458	948	2158	1664
93531618	955	2146	1657
93531778	955	2151	1636
93531938	950	2155	1658
93532098	957	2147	1671
93532258	949	2153	1659
93532418	953	2153	1665
93532578	946	2156	1650
93532738	961	2159	1672
93532898	937	2156	1660
93533058	945	2140	1656
93533218	958	2146	1647
93533378	951	2148	1656
93533538	943	2165	1670
93533698	939	2160	1667
93533858	955	2165	1660
93534018	957	2167	1651
93534178	956	2150	1664
93534338	951	2156	1645
93534498	956	2142	1661
93534658	954	2152	1659
93534818	950	2146	1665
93534978	941	2152	1654
93535138	950	2147	1674
93535298	953	2168	1664
93535458	931	2145	1660
93535618	943	2153	1657
93535778	926	2153	1667
93535938	947	2159	1648
93536098	966	2155	1648
93536258	921	2161	1680
93536418	946	2135	1653
93536578	959	2156	1661
93536738	968	2143	1661
93536898	969	2147	1665
93537058	943	2139	1626
93537218	942	2157	1647
93537378	943	2147	1667
93537538	979	2127	1645
93537698	965	2160	1655
93537858	952	2160	1676
93538018	983	2132	1698
93538178	942	2153	1655
93538338	945	2150	1660
93538498	949	2155	1676
93538658	941	2149	1657
93538818	958	2151	1653
93538978	961	2151	1660
93539138	951	2160	1656
93539298	952	2155	1659
93539458	949	2148	1666
93539618	952	2172	1680
93539778	944	2154	1660
93539938	954	2146	1653
93540098	959	2158	1654
93540258	952	2163	1660
93540418	962	2160	1664
93540578	951	2158	1674
93540738	949	2158	1666
93540898	951	2164	1668
93541058	955	2161	1667
93541218	951	2155	1664
93541378	956	2159	1656
93541538	960	2153	1670
93541698	956	2149	1660
93541858	963	2162	1658
93542018	955	2158	1660
93542178	951	2144	1657
93542338	965	2152	1676
93542498	956	2149	1677
93542658	954	2165	1658
93542818	956	2141	1654
93542978	941	2147	1664
93543138	950	2152	1675
93543298	962	2153	1660
93543458	946	2138	1667
93543618	949	2141	1659
93543778	963	2153	1656
93543938	952	2146	1672
93544098	955	2150	1663
93544258	949	2149	1658
93544418	957	2150	1662
93544578	950	2142	1655
93544738	965	2162	1663
93544898	951	2154	1658
93545058	950	2161	1658
93545218	947	2147	1669
93545378	938	2152	1661
93545538	954	2145	1663
93545698	952	2161	1661
93545858	949	2154	1652
93546018	945	2150	1661
93546178	955	2142	1674
93546338	944	2154	1661
93546498	964	2167	1659
93546658	958	2156	1656
93546818	944	2141	1656
93546978	940	2158	1667
93547138	943	2146	1665
93547298	961	2144	1655
93547458	948	2153	1669
93547618	946	2140	1651
93547778	952	2148	1662
93547938	952	2144	1674
93548098	951	2154	1668
93548258	942	2166	1653
93548418	952	2141	1678
93548578	941	2143	1660
93548738	941	2157	1667
93548898	944	2153	1660
93549058	954	2149	1658
93549218	950	2153	1665
93549378	940	2152	1668
93549538	956	2156	1659
93549698	963	2152	1681
93549858	956	2143	1663
93550018	940	2158	1664
93550178	949	2153	1671
93550338	953	2154	1666
93550498	950	2157	1649
93550658	950	2158	1674
93550818	957	2161	1669
93550978	960	2151	1668
93551138	955	2148	1672
93551298	960	2159	1649
93551458	952	2159	1650
93551618	952	2156	1656
93551778	952	2146	1670
93551938	952	2158	1660
93552098	950	2161	1662
93552258	953	2151	1647
93552418	942	2167	1654
93552578	952	2163	1656
93552738	958	2162	1669
93552898	953	2150	1664
93553058	953	2157	1656
93553218	944	2153	1672
93553378	944	2161	1655
93553538	945	2157	1657
93553698	948	2156	1669
93553858	940	2168	1671
93554018	950	2155	1660
93554178	963	2151	1649
93554338	952	2158	1673
93554498	946	2142	1660
93554658	957	2155	1659
93554818	943	2147	1658
93554978	951	2142	1670
93555138	958	2148	1668
93555298	951	2156	1667
93555458	941	2156	1654
93555618	948	2155	1654
93555778	959	2158	1653
93555938	957	2147	1655
93556098	948	2158	1661
93556258	947	2164	1666
93556418	936	2144	1665
93556578	948	2163	1656
93556738	921	2129	1638
93556898	953	2145	1664
93557058	964	2158	1659
93557218	910	2134	1658
93557378	971	2149	1679
93557538	971	2186	1693
93557698	943	2150	1659
93557858	950	2155	1648
93558018	947	2161	1686
93558178	950	2150	1666
93558338	938	2154	1663
93558498	919	2115	1677
93558658	1001	2201	1685
93558818	941	2164	1667
93558978	946	2150	1659
93559138	956	2151	1659
93559298	940	2156	1671
93559458	947	2149	1660
93559618	952	2166	1664
93559778	930	2145	1655
93559938	953	2147	1656
93560098	952	2168	1658
93560258	942	2146	1662
93560418	955	2154	1666
93560578	949	2160	1666
93560738	955	2160	1656
93560898	957	2175	1646
93561058	938	2153	1651
93561218	957	2152	1656
93561378	949	2151	1658
93561538	951	2158	1660
93561698	941	2162	1644
93561858	945	2153	1674
93562018	962	2152	1652
93562178	958	2145	1666
93562338	936	2155	1657
93562498	949	2151	1660
93562658	946	2154	1666
93562818	935	2155	1671
93562978	949	2148	1668
93563138	935	2148	1649
93563298	953	2147	1658
93563458	955	2161	1661
93563618	954	2148	1648
93563778	949	2155	1665
93563938	946	2176	1651
93564098	936	2156	1647
93564258	949	2148	1656
93564418	939	2151	1650
93564578	953	2150	1673
93564738	956	2155	1662
93564898	954	2156	1657
93565058	944	2147	1655
93565218	953	2151	1669
93565378	951	2141	1667
93565538	942	2156	1671
93565698	946	2145	1676
93565858	944	2146	1657
93566018	959	2148	1655
93566178	942	2158	1663
93566338	949	2159	1664
93566498	943	2155	1666
93566658	953	2171	1672
93566818	944	2151	1659
93566978	956	2160	1653
93567138	939	2146	1674
93567298	955	2151	1670
93567458	947	2149	1670
93567618	944	2169	1659
93567778	964	2156	1654
93567938	936	2153	1671
93568098	954	2144	1671
93568258	938	2149	1658
93568418	941	2154	1675
93568578	952	2142	1651
93568738	949	2157	1655
93568898	960	2155	1663
93569058	963	2153	1655
93569218	938	2155	1665
93569378	949	2150	1665
93569538	947	2149	1658
93569698	948	2146	1662
93569858	934	2156	1667
93570018	956	2158	1664
93570178	949	2166	1681
93570338	946	2151	1661
93570498	958	2152	1658
93570658	957	2162	1666
93570818	943	2150	1651
93570978	955	2152	1654
93571138	946	2158	1658
93571298	950	2160	1659
93571458	945	2169	1652
93571618	965	2155	1642
93571778	956	2166	1654
93571938	952	2151	1667
93572098	947	2157	1664
93572258	954	2160	1659
93572418	957	2150	1660
93572578	949	2158	1675
93572738	936	2154	1670
93572898	938	2149	1657
93573058	955	2160	1659
93573218	937	2150	1674
93573378	946	2148	1669
93573538	940	2147	1682
93573698	938	2154	1664
93573858	945	2161	1646
93574018	945	2144	1657
93574178	952	2158	1654
93574338	955	2152	1653
93574498	949	2152	1674
93574658	940	2166	1652
93574818	946	2155	1661
93574978	943	2157	1647
93575138	953	2170	1661
93575298	954	2158	1671
93575458	935	2165	1681
93575618	942	2155	1668
93575778	947	2155	1669
93575938	955	2150	1662
93576098	958	2162	1657
93576258	933	2139	1663
93576418	951	2147	1654
93576578	947	2143	1643
93576738	944	2155	1681
93576898	953	2146	1669
93577058	950	2163	1667
93577218	948	2214	1669
93577378	943	2152	1649
93577538	943	2148	1664
93577698	992	2174	1671
93577858	968	2172	1683
93578018	922	2157	1680
93578178	946	2144	1660
93578338	948	2164	1661
93578498	962	2124	1669
93578658	945	2148	1655
93578818	944	2153	1656
93578978	949	2168	1661
93579138	939	2138	1635
93579298	934	2151	1672
93579458	940	2156	1667
93579618	952	2150	1662
93579778	961	2142	1648
93579938	947	2158	1667
93580098	947	2150	1659
93580258	945	2155	1653
93580418	950	2152	1654
93580578	946	2152	1667
93580738	943	2160	1663
93580898	946	2162	1665
93581058	946	2149	1667
93581218	945	2158	1671
93581378	950	2147	1646
93581538	956	2155	1650
93581698	955	2160	1675
93581858	949	2160	1658
93582018	953	2147	1662
93582178	961	2159	1661
93582338	933	2158	1672
93582498	952	2160	1670
93582658	938	2146	1672
93582818	947	2144	1667
93582978	956	2162	1653
93583138	968	2160	1648
93583298	952	2148	1665
93583458	946	2156	1651
93583618	967	2153	1660
93583778	945	2146	1651
93583938	953	2167	1659
93584098	963	2150	1651
93584258	948	2164	1674
93584418	950	2151	1678
93584578	946	2147	1656
93584738	968	2163	1657
93584898	958	2162	1654
93585058	951	2153	1649
93585218	951	2161	1652
93585378	954	2147	1672
93585538	936	2155	1679
93585698	949	2163	1660
93585858	953	2155	1672
93586018	955	2151	1657
93586178	948	2157	1665
93586338	948	2158	1656
93586498	949	2150	1648
93586658	946	2147	1665
93586818	948	2165	1664
93586978	953	2148	1655
93587138	948	2164	1656
93587298	960	2146	1660
93587458	952	2161	1667
93587618	949	2159	1670
93587778	942	2150	1674
93587938	949	2151	1664
93588098	957	2150	1669
93588258	938	2153	1657
93588418	956	2151	1649
93588578	943	2147	1652
93588738	953	2161	1657
93588898	951	2148	1657
93589058	968	2154	1663
93589218	952	2153	1658
93589378	963	2154	1652
93589538	955	2162	1666
93589698	963	2146	1649
93589858	946	2151	1658
93590018	953	2163	1680
93590178	943	2160	1647
93590338	959	2150	1663
93590498	953	2153	1663
93590658	958	2163	1664
93590818	945	2147	1662
93590978	954	2147	1665
93591138	948	2160	1656
93591298	960	2155	1662
93591458	948	2157	1662
93591618	947	2144	1658
93591778	941	2167	1684
93591938	949	2147	1657
93592098	943	2147	1669
93592258	945	2154	1660
93592418	961	2149	1667
93592578	953	2146	1662
93592738	950	2159	1687
93592898	936	2158	1664
93593058	942	2154	1682
93593218	943	2155	1653
93593378	945	2163	1659
93593538	941	2146	1659
93593698	957	2154	1667
93593858	948	2159	1668
93594018	944	2145	1669
93594178	961	2147	1661
93594338	952	2171	1657
93594498	941	2150	1666
93594658	949	2159	1652
93594818	940	2149	1660
93594978	947	2163	1663
93595138	947	2150	1675
93595298	949	2147	1653
93595458	948	2155	1674
93595618	956	2159	1661
93595778	951	2154	1658
93595938	950	2142	1663
93596098	961	2148	1668
93596258	949	2147	1655
93596418	947	2154	1664
93596578	948	2159	1668
93596738	952	2154	1678
93596898	934	2159	1654
93597058	945	2165	1671
93597218	953	2155	1662
93597378	950	2151	1663
93597538	942	2158	1664
93597698	968	2145	1649
93597858	947	2152	1649
93598018	945	2163	1657
93598178	951	2144	1672
93598338	975	2147	1633
93598498	953	2152	1669
93598658	931	2149	1661
93598818	966	2130	1644
93598978	942	2147	1674
93599138	932	2170	1661
93599298	991	2171	1675
93599458	950	2137	1656
93599618	947	2149	1658
93599778	963	2147	1660
93599938	935	2162	1660
93600098	948	2158	1672
93600258	950	2149	1664
93600418	947	2158	1670
93600578	952	2149	1649
93600738	953	2160	1664
93600898	940	2159	1681
93601058	934	2158	1658
93601218	950	2141	1656
93601378	946	2141	1652
93601538	940	2156	1661
93601698	951	2151	1660
93601858	943	2168	1660
93602018	945	2166	1658
93602178	956	2162	1679
93602338	952	2148	1647
93602498	954	2150	1659
93602658	953	2140	1658
93602818	943	2143	1665
93602978	941	2165	1671
93603138	943	2159	1648
93603298	958	2150	1665
93603458	945	2161	1664
93603618	953	2152	1666
93603778	948	2152	1663
93603938	940	2165	1656
93604098	948	2165	1654
93604258	944	2159	1679
93604418	951	2152	1671
93604578	946	2156	1680
93604738	957	2158	1665
93604898	953	2159	1655
93605058	954	2152	1647
93605218	958	2155	1672
93605378	953	2160	1662
93605538	947	2147	1675
93605698	940	2154	1666
93605858	955	2145	1665
93606018	948	2169	1651
93606178	941	2147	1652
93606338	952	2143	1666
93606498	957	2154	1674
93606658	950	2153	1668
93606818	952	2154	1673
93606978	943	2151	1661
93607138	962	2163	1661
93607298	957	2167	1647
93607458	934	2152	1671
93607618	952	2143	1653
93607778	942	2153	1654
93607938	950	2165	1666
93608098	948	2155	1666
93608258	940	2163	1672
93608418	951	2163	1670
93608578	946	2156	1662
93608738	945	2140	1654
93608898	954	2142	1659
93609058	950	2149	1665
93609218	944	2149	1652
93609378	947	2164	1658
93609538	965	2156	1667
93609698	955	2156	1680
93609858	948	2164	1668
93610018	948	2148	1665
93610178	946	2154	1659
93610338	938	2151	1651
93610498	949	2150	1657
93610658	943	2154	1666
93610818	944	2160	1674
93610978	943	2152	1659
93611138	955	2149	1667
93611298	950	2149	1665
93611458	944	2155	1659
93611618	945	2150	1662
93611778	953	2140	1656
93611938	952	2157	1669
93612098	947	2150	1652
93612258	951	2157	1670
93612418	947	2162	1669
93612578	939	2170	1663
93612738	955	2153	1669
93612898	951	2152	1652
93613058	952	2167	1675
93613218	952	2164	1653
93613378	963	2149	1666
93613538	931	2149	1655
93613698	949	2158	1651
93613858	955	2155	1655
93614018	955	2145	1658
93614178	931	2156	1667
93614338	952	2154	1663
93614498	941	2161	1675
93614658	942	2150	1663
93614818	951	2148	1659
93614978	950	2140	1661
93615138	976	2172	1647
93615298	954	2165	1665
93615458	938	2150	1659
93615618	947	2158	1657
93615778	953	2149	1662
93615938	953	2164	1675
93616098	962	2162	1667
93616258	943	2151	1656
93616418	950	2158	1659
93616578	949	2163	1656
93616738	954	2150	1652
93616898	938	2150	1661
93617058	947	2143	1665
93617218	948	2145	1662
93617378	952	2158	1659
93617538	948	2156	1657
93617698	947	2146	1645
93617858	948	2159	1654
93618018	939	2161	1654
93618178	891	2127	1689
93618338	944	2142	1684
93618498	952	2155	1659
93618658	941	2161	1663
93618818	942	2105	1689
93618978	946	2150	1669
93619138	943	2148	1672
93619298	944	2169	1669
93619458	950	2153	1665
93619618	951	2147	1663
93619778	941	2141	1676
93619938	939	2154	1643
93620098	952	2152	1657
93620258	933	2155	1648
93620418	942	2157	1664
93620578	952	2174	1665
93620738	950	2168	1664
93620898	957	2159	1657
93621058	950	2149	1658
93621218	949	2156	1670
93621378	949	2151	1657
93621538	945	2155	1670
93621698	941	2156	1656
93621858	954	2147	1661
93622018	948	2154	1658
93622178	951	2141	1669
93622338	943	2153	1663
93622498	956	2157	1667
93622658	946	2155	1665
93622818	946	2157	1674
93622978	949	2157	1655
93623138	959	2153	1659
93623298	940	2155	1639
93623458	942	2159	1657
93623618	965	2142	1648
93623778	938	2151	1654
93623938	943	2148	1657
93624098	951	2147	1668
93624258	943	2158	1667
93624418	947	2154	1646
93624578	946	2151	1661
93624738	955	2158	1655
93624898	960	2149	1655
93625058	955	2156	1650
93625218	945	2161	1654
93625378	949	2157	1658
93625538	954	2147	1671
93625698	952	2150	1674
93625858	948	2156	1659
93626018	946	2161	1658
93626178	955	2171	1672
93626338	939	2162	1672
93626498	960	2151	1661
93626658	961	2147	1663
93626818	962	2152	1664
93626978	941	2141	1672
93627138	964	2153	1659
93627298	955	2162	1659
93627458	951	2160	1661
93627618	960	2161	1662
93627778	954	2169	1659
93627938	941	2158	1658
93628098	947	2162	1664
93628258	946	2159	1670
93628418	932	2144	1667
93628578	943	2156	1654
93628738	939	2162	1669
93628898	941	2154	1655
93629058	955	2152	1669
93629218	948	2148	1659
93629378	953	2157	1657
93629538	946	2145	1661
93629698	946	2163	1655
93629858	947	2159	1650
93630018	952	2158	1658
93630178	955	2156	1651
93630338	932	2150	1667
93630498	948	2162	1653
93630658	952	2150	1664
93630818	949	2148	1666
93630978	943	2159	1673
93631138	946	2158	1659
93631298	941	2145	1655
93631458	954	2163	1662
93631618	952	2156	1659
93631778	949	2170	1665
93631938	953	2157	1667
93632098	950	2144	1657
93632258	946	2165	1660
93632418	940	2154	1665
93632578	948	2161	1665
93632738	946	2151	1669
93632898	963	2161	1670
93633058	951	2157	1652
93633218	950	2142	1662
93633378	956	2143	1658
93633538	948	2161	1662
93633698	949	2165	1669
93633858	941	2159	1663
93634018	944	2161	1671
93634178	960	2172	1651
93634338	965	2163	1653
93634498	950	2156	1655
93634658	955	2153	1668
93634818	944	2158	1674
93634978	959	2158	1653
93635138	959	2149	1666
93635298	953	2157	1664
93635458	949	2157	1675
93635618	951	2160	1657
93635778	947	2167	1662
93635938	955	2152	1677
93636098	959	2150	1661
93636258	951	2160	1651
93636418	947	2148	1665
93636578	956	2145	1664
93636738	945	2142	1652
93636898	944	2152	1672
93637058	938	2145	1671
93637218	956	2149	1654
93637378	947	2143	1662
93637538	954	2153	1651
93637698	966	2152	1655
93637858	925	2167	1658
93638018	944	2149	1659
93638178	948	2151	1658
93638338	969	2138	1678
93638498	955	2149	1656
93638658	979	2146	1624
93638818	910	2152	1691
93638978	907	2139	1671
93639138	947	2141	1653
93639298	947	2173	1696
93639458	959	2150	1661
93639618	962	2151	1656
93639778	965	2146	1674
93639938	946	2149	1674
93640098	929	2154	1659
93640258	972	2202	1644
93640418	945	2160	1658
93640578	937	2148	1664
93640738	974	2146	1646
93640898	977	2150	1666
93641058	942	2164	1637
93641218	944	2156	1663
93641378	938	2151	1665
93641538	951	2143	1655
93641698	964	2152	1675
93641858	960	2164	1653
93642018	951	2147	1641
93642178	956	2155	1667
93642338	944	2144	1675
93642498	945	2158	1665
93642658	942	2152	1666
93642818	946	2160	1655
